2.6090912e-01 4.0782489e-01 7.1437048e-01 -7.6217111e-01 9.9063465e-01 -8.8907893e-02 7.7882118e-01 1.3012157e+00 2.3029720e+00 7.5899448e-01 -6.7830518e-01 2.0297209e+00 4.1636769e-01 -9.1322371e-01 -1.5921862e+00 5.3024078e-01 -1.0596358e+00 -1.1623541e+00 1.1979463e+00 2.9008384e-01 8.4630025e-01 1.3289293e+00 2.4274944e-01 5.6405343e-02 -5.8484388e-01 3.2397911e-01 7.5475874e-02 1.9227701e-01 -4.6391328e-01 -6.5505195e-01 -2.5357815e-02 3.8900806e-01 -1.4372577e+00 -1.3614244e-01 -2.3410298e-01 5.5005518e-03 -1.4591160e-01 -5.6306500e-01 9.3858262e-01 -3.2702486e-01 -1.4571873e+00 -6.7189256e-01 7.9499725e-01 1.9202468e+00 2.8715225e-01 1.5603483e-01 8.5840266e-01 1.2088587e+00 3.1691132e-01 5.4140243e-01 -7.6339043e-01 1.1768935e+00 -4.6704574e-01 -9.4208341e-02 -2.0695923e+00 -1.7304068e+00 -6.7887003e-01 -2.3014061e+00 7.1250821e-03 -4.0299318e-01 -2.4039172e+00 2.2303118e-01
-3.2245612e-01 1.2676347e-01 1.5414297e+00 6.6091286e-02 -1.1085181e+00 -6.1641407e-01 1.4347511e+00 5.2738512e-01 1.7360823e+00 1.5549800e+00 -4.4055711e-01 1.0583048e+00 1.0856212e+00 -7.7553630e-01 -1.1763207e+00 9.8911481e-02 -1.3580467e+00 -7.9909733e-01 -4.7881161e-01 -2.6450059e-01 4.1566476e-01 9.4763678e-01 -7.1074871e-01 9.7320552e-01 1.4887803e-02 5.8301639e-01 -3.0008512e-01 -1.6150093e-01 -5.2963382e-01 -1.3065357e+00 -7.0924748e-02 -6.3096361e-01 -1.5284881e+00 1.7426756e-01 5.4724180e-01 -5.1979219e-01 -4.5126249e-01 -7.4710386e-02 1.9142158e-01 -6.6470168e-01 -8.0281489e-01 -7.3966687e-01 1.6648438e+00 7.1191580e-01 5.7637444e-01 -6.9369462e-01 7.7371577e-01 -1.2293824e+00 2.4180796e+00 1.5888528e+00 -7.4676858e-01 3.1377341e+00 -7.9733930e-01 5.7625304e-01 -1.2082558e+00 -1.1252101e+00 -2.4671743e-01 -8.3800432e-02 4.1125603e-02 -3.6818005e-01 -1.5006124e+00 -7.3450855e-01
-1.1858618e+00 -6.7643065e-01 1.3193017e+00 -6.4814227e-01 -2.1965642e+00 4.4344156e-01 7.6947297e-01 -7.4172576e-01 -1.4660155e-01 -8.3540885e-01 -3.9725649e-01 3.2775339e-01 -8.1654476e-01 3.1348325e-01 9.1713975e-01 -1.6546231e-01 4.8701888e-01 4.2115501e-01 -3.2049031e-01 1.0274772e+00 -2.6251225e-01 4.2610299e-01 -6.7635928e-01 -8.5741150e-01 3.2157473e-01 -3.6232784e-01 -4.9888493e-01 -1.4137858e+00 -1.4440118e-01 1.1697185e+00 -8.4841843e-01 1.4849753e-01 7.2540239e-01 -1.7170777e+00 -1.3970409e+00 6.5243528e-03 -3.5570202e-01 -1.4031215e+00 -8.3292594e-01 -1.0749601e+00 5.7590414e-01 -1.1533424e+00 8.2498139e-01 3.6441190e-01 2.4343915e+00 5.4426190e-01 3.6775624e-01 -5.2413884e-01 1.1793322e+00 1.8702407e+00 1.4942785e+00 3.0742008e+00 2.0535626e-01 -3.1537218e-01 3.7799473e-01 1.4476709e+00 5.5748780e-01 -1.0176707e+00 -1.1390544e+00 -4.1715569e-01 5.4287841e-01 -1.4305897e-01
-1.5289822e+00 -1.7050917e+00 4.7885145e-01 -9.6249786e-01 -5.7691179e-01 -1.2970316e+00 6.7425418e-01 -1.7429457e-01 -6.2104418e-01 2.5152565e-01 -1.8594110e+00 2.1404744e-01 2.5867479e-01 -1.4054120e+00 -1.1494515e+00 -3.9119666e-01 -1.7486004e+00 -1.1950317e+00 -5.1676864e-01 -1.3690811e-01 4.6082072e-01 1.0414223e-01 -7.3783122e-01 6.3091450e-02 -2.3776170e+00 7.1241321e-02 -1.3838156e-01 -2.2652284e-01 8.8427269e-02 2.6691108e-02 6.5044060e-01 -2.5482107e-01 6.1707365e-02 9.4342657e-01 1.5404724e-01 1.1139503e+00 -3.1712638e-01 -1.3925370e+00 -2.2344290e-01 -1.3220502e+00 3.9804809e-01 -5.4821354e-01 1.9524844e+00 1.1462857e+00 1.3748920e+00 1.0179459e+00 1.0034071e+00 -9.7962759e-02 1.0174532e+00 2.1237722e+00 -6.4831357e-01 1.8494940e+00 7.4984218e-01 1.3059247e+00 1.0375134e+00 7.2046416e-01 1.0525993e+00 -1.3879285e-02 1.3870261e+00 -7.5638069e-01 -1.1514388e-01 6.8636583e-01
2.9382911e-01 -1.8625970e+00 8.6136703e-01 1.5873386e-01 4.6701462e-01 -3.4373119e-01 8.6490927e-01 5.8075422e-01 2.0191894e+00 1.1758973e+00 -9.9976888e-01 1.9118603e+00 1.5459481e+00 -6.3337979e-01 -1.3349240e-01 7.0112520e-01 -8.2666538e-01 6.0516084e-02 -1.7296325e-01 -1.8486518e-01 1.2259467e+00 9.5092806e-01 -2.3265130e-01 7.5830543e-01 -6.9487296e-01 9.0677885e-01 1.0341732e+00 -2.6479528e-01 1.5224057e-01 -7.1249972e-01 6.2392356e-01 1.7984008e-01 -1.2487745e+00 8.3290645e-01 3.9328716e-01 -2.2521086e-01 -1.1937978e+00 1.9775983e-01 6.9531623e-01 -4.9306144e-01 -1.1747467e+00 -7.9625563e-01 9.2940596e-01 -6.1594231e-01 -2.9208641e-01 -8.6422490e-02 6.7110729e-01 9.0837221e-01 4.6790114e-01 9.1382863e-01 -1.3578388e+00 1.6642749e+00 -3.2172961e-01 -6.6649083e-02 -5.9689937e-01 -1.3836339e+00 -8.4227554e-01 -1.0472087e+00 4.7763315e-02 -2.4549656e+00 -3.0787826e+00 1.4335947e-01
9.0414638e-02 4.9261146e-01 4.9051247e-01 2.9020022e-01 -3.7231443e+00 -3.3716255e-01 7.5936427e-01 7.4570627e-01 -7.8905994e-01 -6.6696015e-01 1.0374377e+00 -2.6400006e-01 6.4945744e-01 -3.8624035e-01 4.8765166e-01 3.8394377e-01 4.8939959e-01 7.8315145e-01 -7.4925524e-01 -4.5860110e-01 -2.3983135e-01 2.8259078e-02 -6.9384481e-01 -1.3054197e+00 -5.5287301e-02 -1.3523535e+00 -2.9976854e-01 -1.6937282e+00 1.6561550e-01 1.6355292e+00 -3.6988283e-01 2.9818231e-02 4.4871104e-01 -1.5383425e+00 -1.4308045e+00 -4.5393551e-01 -1.5655286e+00 -1.2877290e+00 -2.7729437e-01 -7.0327976e-01 9.2510535e-01 2.3575616e-01 7.5204002e-01 1.1681451e+00 8.0483246e-01 -1.4885294e+00 1.3355936e+00 -8.3254750e-01 1.8735687e+00 1.0279113e+00 2.3372838e+00 -5.0812904e-01 5.1643169e-01 5.4648926e-01 5.6729160e-01 7.7557642e-01 4.2995343e-01 2.1071712e-01 8.6755122e-01 -1.0405653e-01 3.9294422e-01 -2.0025875e-01
6.3593295e-01 -2.1574985e+00 -6.4373877e-01 -1.0498165e+00 4.4241900e-01 -6.0376654e-01 1.7315597e-01 1.3072372e-01 6.1384378e-02 1.4010260e+00 2.6804170e-01 1.1490076e+00 2.6053798e-01 -5.7504563e-01 -2.1416688e+00 2.8540692e-01 -7.8444796e-01 -1.5071021e+00 -1.3753914e-01 7.4532096e-02 8.1181929e-01 3.9493788e-01 1.1037136e+00 1.6801486e+00 -2.3309140e+00 1.6490457e+00 9.9218499e-01 -6.3853793e-01 -3.4369429e-01 -4.4890921e-01 1.1612898e+00 7.1647526e-01 -4.5900934e-01 1.8402197e+00 8.8447949e-01 5.8189607e-01 -9.5758443e-01 -3.0800025e-01 1.8227095e+00 7.7647411e-01 -1.2189022e+00 -1.5306320e+00 2.9063543e-01 -2.1891770e-01 -1.3995066e+00 -8.1051783e-01 7.8685193e-01 -1.1594313e+00 -5.1032107e-02 1.6876029e-01 -1.0370405e+00 7.2463218e-01 5.0396279e-01 -5.5608124e-01 3.8750263e-01 -1.3542224e+00 1.3372912e+00 5.1747954e-01 3.8532174e-01 1.4336127e-01 -8.6355987e-01 7.4375588e-01
-6.3666504e-01 3.9683065e-01 1.1223350e+00 -1.2303848e-01 -8.0749657e-01 -3.5705879e-01 7.6531037e-02 3.1647770e-01 4.7433054e-01 1.3372906e+00 -3.5729998e-02 1.0112786e+00 1.5263937e-01 -1.6171125e+00 -1.7848285e+00 -5.1037850e-01 -2.3868956e+00 -1.2899564e+00 3.4873824e-01 -3.1438930e-01 1.4300533e-02 7.7772086e-01 8.3882425e-01 1.2431355e+00 -1.7615271e+00 2.2889727e-01 -5.8763716e-01 -6.2234723e-01 4.4649194e-01 -3.6440709e-01 1.8217302e-01 -1.7584246e-01 -1.4720593e+00 -7.5140277e-01 5.0762430e-01 3.1196631e-01 -6.0014913e-01 -9.9065577e-01 6.8084664e-01 -9.0795359e-01 -3.5548359e-01 -1.2373882e-01 9.0451472e-01 1.6441040e+00 6.5837257e-01 -7.5095503e-02 9.7382586e-01 2.9223718e-01 2.3095980e+00 2.1250296e+00 -7.4874308e-01 2.4173401e+00 -1.0957594e-01 1.0509987e-01 -7.8200695e-02 -4.6584936e-01 8.4433883e-01 -2.1312512e+00 7.1636107e-01 -1.8815461e-01 -1.1301417e+00 4.4511583e-02
-8.7344731e-01 -7.6414274e-01 1.0339475e-01 6.3240007e-01 -2.6960119e+00 8.5702639e-01 1.4156746e+00 -3.5532265e-01 7.3007624e-02 -1.4904412e+00 -2.1412224e-01 1.6775538e+00 4.0571102e-01 7.9112724e-01 2.0936182e+00 9.4079981e-01 1.7998174e+00 1.8237742e+00 7.0367516e-01 3.4437221e-01 1.1468768e+00 -2.3461928e-01 -2.0407598e-02 2.3911464e-02 -5.0104548e-01 8.0908372e-01 1.6370660e+00 -1.5695820e+00 -3.5881133e-01 7.3157852e-01 -1.1385470e+00 -4.2574725e-01 -1.8746475e-01 -8.4032617e-01 -1.2588796e+00 -5.5975829e-01 -1.4045116e+00 -2.5655913e-01 4.6997838e-01 -2.6471068e-01 -2.4147813e-01 -1.1552057e+00 -5.1705127e-01 -1.7695517e-01 1.0786252e+00 -6.9015036e-02 9.7145113e-01 -3.0346622e-01 -9.4852819e-01 -1.2790714e-01 1.0283660e+00 9.4439633e-01 3.7143909e-01 -2.4030051e+00 -5.1095412e-01 -5.2677078e-01 6.2700920e-01 3.2011257e-01 -1.5519482e+00 -2.4591759e-01 2.4909824e-01 1.2171574e-01
-1.7981256e-01 -1.3264031e+00 1.2723735e+00 5.1860115e-01 -2.4444397e+00 6.2252255e-01 1.2137789e+00 2.3592945e-01 6.0960911e-01 -2.8395662e-01 -1.4718806e-01 1.4913359e+00 5.0744963e-01 1.3672524e+00 1.5338964e+00 1.1977027e+00 1.9942702e+00 1.6921232e+00 5.0076730e-01 4.7149594e-01 6.7388140e-01 -6.4069452e-01 -6.6246978e-01 -1.0219208e+00 1.0282292e+00 4.3019247e-01 1.1533182e+00 -1.4593388e+00 -5.5307401e-01 5.2876870e-01 -9.6356055e-01 -1.9797461e-01 -3.0247317e-01 -8.1948635e-01 -3.5677188e-02 -3.4833816e-01 -1.0219648e+00 7.2661441e-02 8.4775509e-02 -3.1337749e-02 -3.6725554e-01 -1.5855736e+00 -3.0463962e-01 -1.5184481e+00 1.1465996e+00 6.0335051e-02 6.2968045e-01 9.8070765e-01 -1.8344950e+00 1.6240890e-01 3.0168221e-01 9.6366377e-01 6.2542046e-01 -1.9251977e+00 -7.1296847e-01 -8.4504855e-01 1.0838754e-01 9.3054790e-01 -1.9129304e+00 -4.7965878e-01 -4.6354821e-01 -7.2049439e-01
1.3920188e+00 -7.5336528e-01 -1.1937777e+00 1.4487611e+00 9.0966358e-02 -8.8007566e-02 -9.3825985e-01 3.6618513e-01 2.4606587e+00 5.0138248e-01 9.1331528e-01 2.6999687e-01 -6.0869282e-01 1.4761083e-01 8.6514173e-01 2.1045126e-01 4.8031306e-02 2.4235273e-01 -1.0317314e+00 9.6060631e-02 8.2239328e-01 -1.1974343e+00 7.8399618e-01 -1.2520112e+00 -3.9145338e-01 -1.3907530e+00 1.1867592e+00 -1.1694044e+00 1.4901944e+00 7.4646517e-01 3.7272087e-01 -1.8494569e+00 6.4158238e-01 7.3353886e-01 1.9998626e-03 -1.7529294e+00 -9.9085171e-01 1.1695503e+00 8.4975864e-01 7.0973923e-01 5.8097242e-01 4.2272844e-01 -1.4672774e+00 -1.5482259e+00 -5.0557030e-01 1.5584106e+00 1.3232534e-01 9.9284101e-01 6.8224523e-01 -7.3824834e-01 -2.5294856e-01 8.5098630e-02 -7.4019612e-01 -6.3686745e-01 6.3493232e-01 -1.4762338e+00 5.9763814e-01 7.7087173e-01 -2.3952210e+00 -6.1228842e-01 -6.8292037e-01 6.4443098e-01
-8.0519268e-01 -3.5625787e+00 1.2289697e+00 2.5760972e-01 6.8705111e-01 -1.1173645e+00 9.7315605e-01 6.4408253e-01 7.4163118e-01 9.7980765e-01 -2.1619155e-01 2.5957544e+00 8.0416611e-01 -1.8976675e-01 4.3719742e-03 -5.7586850e-01 -1.5248805e+00 -2.6815939e-01 -1.0429984e+00 6.2479528e-01 1.0650450e+00 4.3249333e-01 -5.5358896e-01 1.0122337e+00 -1.1509804e+00 4.8932439e-01 -5.7832751e-02 2.8654856e-03 6.3527485e-01 -1.0593350e+00 1.4876102e-01 2.6430516e-01 -9.3813612e-01 7.6480364e-01 1.0017145e+00 1.3976691e-01 -1.8409729e+00 -1.3212551e+00 -4.3287464e-01 -1.5734275e-02 -1.8694705e-01 -6.9451109e-01 1.4319137e+00 -2.6688200e-01 5.2841274e-01 -9.3391921e-01 7.0083154e-02 3.1749293e-01 1.6289318e+00 1.3432804e+00 -7.2257554e-01 2.0039773e+00 -7.2821995e-02 6.5384517e-01 -3.5903891e-01 -6.2862462e-01 -1.0659660e+00 5.1322421e-03 -1.5585335e-01 -4.2678624e-01 -9.1113560e-01 -3.8228062e-01
2.1475887e+00 -1.8993613e-01 -2.2859146e-02 1.0585364e+00 -3.0528223e-01 7.7097053e-01 -1.0027214e-01 2.5555534e-02 2.4978041e+00 9.9536116e-01 -1.8232514e-01 -1.3676402e+00 2.4527425e-01 8.2203630e-01 1.0121943e+00 6.4477926e-01 4.4203507e-01 1.4101394e+00 -5.1797557e-01 1.8396586e-01 5.6673778e-01 -9.2147239e-01 1.4890849e-02 -7.2417916e-01 -2.3882991e-01 -8.6081365e-02 1.8100611e+00 -7.5087618e-01 1.2829665e+00 6.6318943e-02 9.7673932e-01 -5.6947617e-01 4.6861953e-01 3.3354800e-01 6.6169209e-01 -1.6548709e+00 -1.4778143e+00 3.4516253e-01 1.6479036e-01 5.0884994e-01 6.0276237e-01 5.9572020e-01 -1.5725610e+00 -1.8728213e+00 -1.7875428e+00 1.1733787e+00 4.5102726e-01 6.5695849e-01 -9.7388799e-02 -1.0075983e+00 -2.7892787e-01 -3.9471073e-01 -1.2667873e+00 -1.0867593e+00 3.4862820e-01 -1.4773671e+00 -3.8302151e-02 6.3629885e-01 -2.2763809e+00 -1.4575626e+00 -3.4932459e-01 1.5253395e-01
